,School Year,Building Code,DBN,Location Name,Location Code,Major N,Oth N,NoCrim N,Prop N,Vio N,TotalCrimes
1957,2013-14,X189,,3441 STEENWICK AVENUE CONSOLIDATED LOCATION,,0.0,2.0,2.0,2.0,0.0,6.0
1958,2013-14,X192,08X371,Urban Institute of Mathematics,X371,,,,,,0.0
1959,2013-14,X192,08X366,Urban Assembly Academy of Civic Engagement,X366,,,,,,0.0
1960,2014-15,K068,18K068,I.S. 068 Isaac Bildersee,K068,1.0,6.0,2.0,2.0,4.0,15.0
1961,2013-14,X192,08X467,Mott Hall Community School,X467,,,,,,0.0
1962,2013-14,X192,,650 HOLLYWOOD AVENUE CONSOLIDATED LOCATION,,0.0,7.0,8.0,2.0,2.0,19.0
1963,2013-14,X193,12X211,P.S. 211,X211,,,,,,0.0
1964,2013-14,X193,12X318,"I.S. X318 Math, Science & Technology Through Arts",X318,,,,,,0.0
1965,2013-14,X193,84X124      ,ChildrenÂs Aid College Prep Charter School,X124,,,,,,0.0
1966,2013-14,X193,,1919 PROSPECT AVENUE CONSOLIDATED LOCATION,,1.0,5.0,3.0,4.0,0.0,13.0
1967,2013-14,X194,11X194,PS/MS 194,X194,0.0,1.0,0.0,1.0,0.0,2.0
1968,2013-14,X198,12X463,Urban Scholars Community School,X463,,,,,,0.0
1969,2013-14,X198,12X212,P.S. 212,X212,,,,,,0.0
1970,2013-14,X198,,1180 TINTON AVENUE CONSOLIDATED LOCATION,,0.0,4.0,4.0,2.0,0.0,10.0
1971,2013-14,X205,10X205,P.S. 205 Fiorello Laguardia,X205,0.0,1.0,0.0,0.0,1.0,2.0
1972,2013-14,X206,10X206,I.S. 206 Ann Mersereau,X206,0.0,2.0,3.0,0.0,2.0,7.0
1973,2013-14,X209,10X209,P.S. 209,X209,0.0,0.0,1.0,0.0,0.0,1.0
1974,2013-14,X211,10X319,Providing Urban Learners Success In Education High,X319,1.0,0.0,0.0,1.0,0.0,2.0
1975,2013-14,X229,09X274,The New American Academy at Roberto Clemente State,X274,,,,,,0.0
1976,2013-14,X229,09X230,P.S. 230 Dr Roland N. Patterson,X230,,,,,,0.0
1977,2013-14,X229,09X229,I.S. 229 Roland Patterson,X229,,,,,,0.0
1978,2013-14,X229,,275 HARLEM RIVER PARK BRIDGE CONSOLIDATED LOCATION,,0.0,5.0,3.0,3.0,2.0,13.0
1979,2013-14,X234,12X300,The School of Science and Applied Learning,X300,0.0,1.0,1.0,0.0,1.0,3.0
1980,2013-14,X235,09X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magne,X218,0.0,0.0,0.0,0.0,0.0,0.0
1981,2013-14,X240,09X555,Mount Eden Children's Academy,X555,,,,,,0.0
1982,2013-14,X240,09X327,Comprehensive Model School Project M.S. 327,X327,,,,,,0.0
1983,2013-14,X240,,1501 JEROME AVENUE CONSOLIDATED LOCATION,,0.0,0.0,0.0,0.0,0.0,0.0
1984,2013-14,X254,10X254,I.S. 254,X254,0.0,5.0,2.0,2.0,2.0,11.0
1985,2013-14,X279,10X279,"P.S. 279 Captain Manuel Rivera, Jr.",X279,0.0,0.0,1.0,0.0,0.0,1.0
1986,2013-14,X283,10X228,Jonas Bronck Academy,X228,0.0,0.0,0.0,0.0,0.0,0.0
1987,2013-14,X285,09X361,The Highbridge Green School,X361,1.0,0.0,0.0,1.0,0.0,2.0
1988,2013-14,X292,11X357,Young Voices Academy of the Bronx,X357,0.0,0.0,0.0,0.0,0.0,0.0
1989,2013-14,X306,10X331,The Bronx School of Young Leaders,X331,,,,,,0.0
1990,2013-14,X306,10X306,P.S. 306,X306,,,,,,0.0
1991,2014-15,K179,20K179,P.S. 179 Kensington,K179,0.0,0.0,0.0,0.0,0.0,0.0
1992,2013-14,X306,,40 WEST TREMONT AVENUE CONSOLIDATED LOCATION,,1.0,3.0,2.0,3.0,1.0,10.0
1993,2013-14,X338,09X204,P.S. 204 Morris Heights,X204,0.0,0.0,1.0,0.0,0.0,1.0
1994,2013-14,X340,10X340,P.S. 340,X340,0.0,0.0,0.0,0.0,0.0,0.0
1995,2013-14,X360,10X360,P.S. 360,X360,0.0,1.0,0.0,1.0,0.0,2.0
1996,2013-14,X362,11X514,The Bronxwood Preparatory Academy,X514,,,,,,0.0
1997,2013-14,X362,11X513,New World High School,X513,,,,,,0.0
1998,2013-14,X362,11X270,Academy for Scholarship and Entrepreneurship: A Co,X270,,,,,,0.0
1999,2013-14,X362,,921 EAST 228TH STREET CONSOLIDATED LOCATION,,3.0,18.0,18.0,6.0,4.0,49.0
2000,2013-14,X368,10X368,In-Tech Academy (M.S. / High School 368),X368,1.0,1.0,1.0,1.0,1.0,5.0
2001,2013-14,X392,08X269,Bronx Studio School for Writers and Artists,X269,0.0,2.0,1.0,0.0,2.0,5.0
2002,2013-14,X400,09X404,School for Excellence,X404,,,,,,0.0
2003,2013-14,X400,09X297,Morris Academy for Collaborative Studies,X297,,,,,,0.0
2004,2013-14,X400,09X543,High School for Violin and Dance,X543,,,,,,0.0
2005,2013-14,X400,09X403,Bronx International High School,X403,,,,,,0.0
2006,2013-14,X400,,1110 BOSTON ROAD CONSOLIDATED LOCATION,,0.0,9.0,15.0,3.0,5.0,32.0
2007,2013-14,X401,84X200      ,ROADS Charter School II,X200,,,,,,0.0
2008,2013-14,X401,12X480,Bronx Regional High School,X480,,,,,,0.0
2009,2013-14,X401,12X446,Arturo A. Schomburg Satellite Academy Bronx,X446,,,,,,0.0
2010,2013-14,X401,,1010 REV. J. A. POLITE AVENUE CONSOLIDATED LOCATION,,0.0,8.0,12.0,3.0,2.0,25.0
2011,2013-14,X405,08X558,Westchester Square Academy,X558,,,,,,0.0
2012,2013-14,X405,08X348,Schuylerville Preparatory High School,X348,,,,,,0.0
2013,2013-14,X405,08X293,Renaissance High School for Musical Theater & Tech,X293,,,,,,0.0
2014,2013-14,X405,08X320,Pelham Lab High School,X320,,,,,,0.0
2015,2013-14,X405,08X408,Herbert H. Lehman Yabc,X408,,,,,,0.0
2016,2013-14,X405,08X405,Herbert H. Lehman High School.,X405,,,,,,0.0
2017,2013-14,X405,08X349,Bronx River High School,X349,,,,,,0.0
2018,2014-15,K069,20K069,P.S. 69 Vincent D. Grippo School,K069,0.0,0.0,0.0,0.0,0.0,0.0
2019,2013-14,X405,,3000 EAST TREMONT AVENUE CONSOLIDATED LOCATION,,3.0,16.0,34.0,9.0,10.0,72.0
2020,2013-14,X410,09X239,Urban Assembly Academy for History and Citizenship,X239,,,,,,0.0
2021,2013-14,X410,09X350,New Directions Secondary School,X350,,,,,,0.0
2022,2013-14,X410,09X414,Jonathan Levin High School for Media and Communica,X414,,,,,,0.0
2023,2013-14,X410,09X329,DreamYard Preparatory School,X329,,,,,,0.0
2024,2013-14,X410,09X564,Claremont International HS,X564,,,,,,0.0
2025,2013-14,X410,09X412,Bronx High School of Business,X412,,,,,,0.0
2026,2013-14,X410,09X413,Bronx High School for Medical Science,X413,,,,,,0.0
2027,2013-14,X410,09X227,Bronx Collegiate Academy,X227,,,,,,0.0
2028,2013-14,X410,,240 EAST 172 STREET CONSOLIDATED LOCATION,,3.0,10.0,17.0,5.0,6.0,41.0
2029,2013-14,X415,11X542,Pelham Preparatory Academy,X542,,,,,,0.0
2030,2013-14,X415,11X509,High School of Language and Innovation,X509,,,,,,0.0
2031,2013-14,X415,11X541,Global Enterprise High School,X541,,,,,,0.0
2032,2013-14,X415,11X288,Collegiate Institute for Math and Science,X288,,,,,,0.0
2033,2013-14,X415,11X415,Christopher Columbus High School,X415,,,,,,0.0
2034,2013-14,X415,11X417,C Columbus Hs Yabc,X417,,,,,,0.0
2035,2013-14,X415,11X508,Bronxdale High School,X508,,,,,,0.0
2036,2013-14,X415,11X299,Astor Collegiate Academy,X299,,,,,,0.0
2037,2013-14,X415,,925 ASTOR AVENUE CONSOLIDATED LOCATION,,1.0,6.0,23.0,3.0,3.0,36.0
2038,2013-14,X420,12X521,The Metropolitan Soundview High School,X521,,,,,,0.0
2039,2013-14,X430,10X549,Discovery High School,X549,,,,,,0.0
2040,2013-14,X420,12X388,Pan American International High School at Monroe,X388,,,,,,0.0
2041,2013-14,X420,12X692,Monroe Academy for Visual Arts & Design,X692,,,,,,0.0
2042,2013-14,X420,12X690,Monroe Academy for Business/Law,X690,,,,,,0.0
2043,2013-14,X420,12X428,Learning To Work Yabc At Monroe Academy,X428,,,,,,0.0
2044,2013-14,X420,12X550,High School of World Cultures,X550,,,,,,0.0
2045,2013-14,X420,88X995      ,ALC- Monroe Campus,X995,,,,,,0.0
2046,2013-14,X420,,1300 BOYNTON AVENUE CONSOLIDATED LOCATION,,4.0,11.0,6.0,4.0,8.0,33.0
2047,2013-14,X423,12X478,THE CINEMA SCHOOL,X478,,,,,,0.0
2048,2013-14,X423,12X242,Mott Hall V,X242,,,,,,0.0
2049,2013-14,X423,,1551 EAST 172ND STREET CONSOLIDATED LOCATION,,1.0,5.0,6.0,5.0,1.0,18.0
2050,2013-14,X425,11X275,High School of Computers and Technology,X275,,,,,,0.0
2051,2014-15,K052,22K052,P.S. 052 Sheepshead Bay,K052,0.0,0.0,0.0,0.0,0.0,0.0
2052,2013-14,X425,11X544,High School for Contemporary Arts,X544,,,,,,0.0
2053,2013-14,X425,11X901      ,Evander Childs Evening H.S.,X901,,,,,,0.0
2054,2013-14,X425,11X265,Bronx Lab School,X265,,,,,,0.0
2055,2013-14,X425,11X253,Bronx High School for Writing and Communication Ar,X253,,,,,,0.0
2056,2013-14,X425,11X545,Bronx Aerospace High School,X545,,,,,,0.0
2057,2013-14,X425,11X290,Bronx Academy of Health Careers,X290,,,,,,0.0
2058,2013-14,X425,,800 EAST GUN HILL ROAD CONSOLIDATED LOCATION,,3.0,12.0,43.0,5.0,5.0,68.0
2059,2013-14,X430,10X503,Walton Yabc,X503,,,,,,0.0
2060,2013-14,X430,10X268,Kingsbridge International High School,X268,,,,,,0.0
2061,2013-14,X430,10X342,International School for Liberal Arts,X342,,,,,,0.0
2062,2013-14,X430,10X433,High School for Teaching and the Professions,X433,,,,,,0.0
2063,2013-14,X430,10X442,"Celia Cruz Bronx High School of Music, The",X442,,,,,,0.0
2064,2013-14,X430,,2780 RESERVOIR AVENUE CONSOLIDATED LOCATION,,1.0,12.0,36.0,1.0,9.0,59.0
2065,2013-14,X435,10X243,West Bronx Academy for the Future,X243,,,,,,0.0
2066,2013-14,X781,10X051,P.S. 051 Bronx New School,X051,0.0,0.0,0.0,0.0,0.0,0.0
2067,2013-14,X435,10X904      ,T. Roosevelt Evening Hs T/R,X904,,,,,,0.0
2068,2013-14,X435,10X903      ,T. Roosevelt Evening Hs M/W,X903,,,,,,0.0
2069,2013-14,X435,10X374,Knowledge and Power Preparatory Academy Internatio,X374,,,,,,0.0
2070,2013-14,X435,10X438,Fordham Leadership Academy for Business and Techno,X438,,,,,,0.0
2071,2013-14,X435,10X437,Fordham High School for the Arts,X437,,,,,,0.0
2072,2013-14,X435,10X439,Bronx High School for Law and Community Service,X439,,,,,,0.0
2073,2014-15,K054,13K054,P.S. 054 Samuel C. Barnes,K054,1.0,1.0,0.0,2.0,0.0,4.0
2074,2013-14,X435,10X434,Belmont Preparatory High School,X434,,,,,,0.0
2075,2013-14,X435,,500 EAST FORDHAM ROAD CONSOLIDATED LOCATION,,1.0,7.0,22.0,3.0,1.0,34.0
2076,2013-14,X440,10X353,World View High School,X353,,,,,,0.0
2077,2013-14,X440,10X440,DeWitt Clinton High School,X440,,,,,,0.0
2078,2013-14,X440,10X351,Bronx Collaborative High School,X351,,,,,,0.0
2079,2013-14,X440,,100 WEST MOSHOLU PARKWAY SOUTH CONSOLIDATED LOCATION,,8.0,24.0,70.0,7.0,17.0,126.0
2080,2013-14,X445,10X445,Bronx High School of Science,X445,0.0,2.0,5.0,1.0,0.0,8.0
2081,2013-14,X650,08X559,School for Tourism and Hospitality,X559,,,,,,0.0
2082,2013-14,X450,08X507,Stevenson Yabc,X507,,,,,,0.0
2083,2013-14,X450,08X540,School for Community Research and Learning,X540,,,,,,0.0
2084,2013-14,X450,08X305,Pablo Neruda Academy,X305,,,,,,0.0
2085,2014-15,K061,17K061,M.S. 061 Dr. Gladstone H. Atwell,K061,3.0,8.0,6.0,4.0,6.0,27.0
2086,2013-14,X450,08X312,Millennium Art Academy,X312,,,,,,0.0
2087,2013-14,X450,08X295,Gateway School for Environmental Research and Tech,X295,,,,,,0.0
2088,2013-14,X450,08X452,Bronx Guild,X452,,,,,,0.0
2089,2013-14,X450,08X561,Bronx Compass High School,X561,,,,,,0.0
2090,2013-14,X450,08X377,Bronx Community High School,X377,,,,,,0.0
2091,2013-14,X450,08X432,BRONX BRIDGES HIGH SCHOOL,X432,,,,,,0.0
2092,2013-14,X450,08X376,Antonia Pantoja Preparatory Academy: A College Boa,X376,,,,,,0.0
2093,2013-14,X450,88X996      ,ALC - Stevenson Campus,X996,,,,,,0.0
2094,2014-15,K006,17K006,P.S. 006,K006,0.0,0.0,1.0,0.0,0.0,1.0
2095,2013-14,X450,,1980 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,1.0,23.0,47.0,7.0,6.0,84.0
2096,2013-14,X455,11X455,Harry S Truman High School,X455,,,,,,0.0
2097,2013-14,X455,11X249,Bronx Health Sciences High School,X249,,,,,,0.0
2098,2013-14,X455,,750 BAYCHESTER AVENUE CONSOLIDATED LOCATION,,3.0,12.0,14.0,4.0,9.0,42.0
2099,2013-14,X460,09X505,"Bronx School for Law, Government and Justice",X505,2.0,4.0,1.0,2.0,2.0,11.0
2100,2013-14,X465,09X231,Eagle Academy for Young Men,X231,0.0,2.0,3.0,1.0,0.0,6.0
2101,2013-14,X470,07X495,University Heights Secondary School,X495,,,,,,0.0
2102,2013-14,X470,07X473,Mott Haven Village Preparatory High School,X473,,,,,,0.0
2103,2013-14,X470,,701 ST. ANNS AVENUE CONSOLIDATED LOCATION,,0.0,3.0,7.0,1.0,1.0,12.0
2104,2013-14,X475,84X553      ,New Visions Charter High School for the Humanities,X553,,,,,,0.0
2105,2013-14,X475,84X539      ,New Visions Charter High School for Advanced Math,X539,,,,,,0.0
2106,2013-14,X475,10X477,Marble Hill High School for International Studies,X477,,,,,,0.0
2107,2013-14,X475,10X504,Kennedy Yabc,X504,,,,,,0.0
2108,2013-14,X475,10X475,John F. Kennedy High School,X475,,,,,,0.0
2109,2013-14,X650,84X202      ,New Visions Charter High School for Advanced Math,X202,,,,,,0.0
2110,2013-14,X475,10X476      ,John F Kennedy Hs Ged,X476,,,,,,0.0
2111,2013-14,X475,10X397,English Language Learners and International Suppor,X397,,,,,,0.0
2112,2013-14,X475,10X546,Bronx Theatre High School,X546,,,,,,0.0
2113,2013-14,X475,10X284,Bronx School of Law and Finance,X284,,,,,,0.0
2114,2013-14,X475,10X213,Bronx Engineering and Technology Academy,X213,,,,,,0.0
2115,2013-14,X475,,99 TERRACE VIEW AVENUE CONSOLIDATED LOCATION,,15.0,17.0,56.0,22.0,7.0,117.0
2116,2013-14,X498,11X498,PS/MS 11X498 - VAN NEST ACADEMY,X498,,,,,,0.0
2117,2013-14,X498,84X378      ,Icahn Charter School 2,X378,,,,,,0.0
2118,2013-14,X498,,1640 BRONXDALE AVE CONSOLIDATED LOCATION,,0.0,0.0,1.0,0.0,0.0,1.0
2119,2013-14,X600,07X381,Bronx Haven High School,X381,,,,,,0.0
2120,2013-14,X600,07X522,Bronx Design and Construction Academy,X522,,,,,,0.0
2121,2013-14,X600,07X600,Alfred E. Smith Career and Technical Education Hig,X600,,,,,,0.0
2122,2013-14,X600,07X456,Alfred E. Smith Campus YABC,X456,,,,,,0.0
2123,2013-14,X600,,333 EAST 151 STREET CONSOLIDATED LOCATION,,2.0,4.0,14.0,1.0,3.0,24.0
2124,2013-14,X650,08X650,Jane Addams High School for Academic Careers,X650,,,,,,0.0
2125,2013-14,X650,88X993      ,ALC - JANE ADDAMS HS,X993,,,,,,0.0
2126,2013-14,X650,,900 TINTON AVENUE CONSOLIDATED LOCATION,,1.0,3.0,8.0,3.0,0.0,15.0
2127,2013-14,X655,07X655,Samuel Gompers Career and Technical Education High,X655,,,,,,0.0
2128,2013-14,X655,84X208      ,New Visions Charter High School for the Humanities,X208,,,,,,0.0
2129,2013-14,X655,07X557,Mott Haven Community High School,X557,,,,,,0.0
2130,2014-15,K062,20K062,J.H.S. 062 Ditmas,K062,0.0,2.0,1.0,0.0,2.0,5.0
2131,2013-14,X655,07X259,"H.E.R.O. High (Health, Education, and Research Occ",X259,,,,,,0.0
2132,2013-14,X655,,455 SOUTHERN BLVD CONSOLIDATED LOCATION,,1.0,3.0,3.0,1.0,2.0,10.0
2133,2013-14,X660,10X565,High School for Energy and Technology,X565,,,,,,0.0
2134,2013-14,X660,10X667,Grace Dodge Yabc,X667,,,,,,0.0
2135,2013-14,X660,10X660,Grace Dodge Career and Technical Education High Sc,X660,,,,,,0.0
2136,2013-14,X660,10X524,Crotona International High School,X524,,,,,,0.0
2137,2013-14,X660,10X264,Bronx Academy for Software Engineering (BASE),X264,,,,,,0.0
2138,2013-14,X660,,2474 CROTONA AVENUE CONSOLIDATED LOCATION,,0.0,3.0,3.0,0.0,2.0,8.0
2139,2013-14,X701,75X723,P.S. 723,X723,0.0,2.0,1.0,1.0,1.0,5.0
2140,2013-14,X722,75X721,P.S. X721 - Stephen McSweeney School,X721,0.0,0.0,1.0,0.0,0.0,1.0
2141,2013-14,X790,07X548,Urban Assembly School for Careers in Sports,X548,,,,,,0.0
2142,2013-14,X790,07X547,New Explorers High School,X547,,,,,,0.0
2143,2014-15,K066,18K066,P.S. 66,K066,0.0,0.0,2.0,0.0,0.0,2.0
2144,2013-14,X790,07X527,Bronx Leadership Academy II High School,X527,,,,,,0.0
2145,2013-14,X790,,730 CONCOURSE VILLAGE WEST CONSOLIDATED LOCATION,,1.0,11.0,22.0,6.0,5.0,45.0
2146,2013-14,X819,10X207,P.S. 207,X207,0.0,1.0,1.0,0.0,0.0,2.0
2147,2013-14,X826,10X226,P.S. 207,X226,0.0,0.0,0.0,0.0,0.0,0.0
2148,2013-14,X834,75X352,The Vida Bogart School for All Children,X352,0.0,0.0,0.0,0.0,0.0,0.0
2149,2013-14,X839,11X418,Bronx High School for the Visual Arts,X418,0.0,7.0,5.0,2.0,4.0,18.0
2150,2013-14,X843,10X246,P.S. 246 Poe Center,X246,0.0,1.0,0.0,0.0,0.0,1.0
2151,2013-14,X852,10X308,Bronx Dance Academy School,X308,0.0,0.0,0.0,0.0,0.0,0.0
2152,2013-14,X859,10X315,P.S. 315 Lab School,X315,0.0,0.0,0.0,0.0,0.0,0.0
2153,2013-14,X876,09X525,Bronx Leadership Academy High School,X525,1.0,10.0,6.0,2.0,6.0,25.0
2154,2013-14,X878,12X682,Fannie Lou Hamer Freedom High School,X682,0.0,1.0,3.0,1.0,0.0,5.0
2155,2013-14,X879,12X684,Wings Academy,X684,4.0,10.0,16.0,3.0,5.0,38.0
2156,2013-14,X884,07X670,Health Opportunities High School,X670,,,,,,0.0
2157,2013-14,X884,07X427,Community School for Social Justice,X427,,,,,,0.0
2158,2013-14,X884,,350 GERARD AVENUE CONSOLIDATED LOCATION,,2.0,7.0,40.0,4.0,5.0,58.0
2159,2013-14,X886,10X307,Luisa Pineiro Fuentes School of Science and Discov,X307,0.0,0.0,0.0,0.0,0.0,0.0
2160,2013-14,X905,10X696,High School of American Studies at Lehman College,X696,0.0,0.0,0.0,0.0,0.0,0.0
2161,2013-14,X953,75R405,Hospital Schools - Staten Island,RHOS,,,,,,0.0
2162,2013-14,X953,75K403,Hospital Schools - Brooklyn,KHOS,,,,,,0.0
2163,2013-14,X953,75X402,Hospital Schools - Bronx,XHOS,,,,,,0.0
2164,2013-14,X953,75M401,Hospital Schools,M401,,,,,,0.0
2165,2013-14,X953,75X502,Home Instruction - Bronx,X999,,,,,,0.0
2166,2013-14,X953,,3450 EAST TREMONT AVENUE CONSOLIDATED LOCATION,,0.0,0.0,0.0,0.0,0.0,0.0
2167,2013-14,X963,07X321,Crotona Academy High School,X321,0.0,0.0,0.0,0.0,0.0,0.0
2168,2013-14,X970,09X263,Validus Preparatory Academy: An Expeditionary Lear,X263,,,,,,0.0
2169,2013-14,X970,09X241,Urban Assembly School for Applied Math and Science,X241,,,,,,0.0
2170,2013-14,X970,09X252,Mott Hall Bronx High School,X252,,,,,,0.0
2171,2013-14,X970,,1595 BATHGATE AVENUE CONSOLIDATED LOCATION,,0.0,10.0,13.0,3.0,4.0,30.0
2172,2013-14,X972,08X519,Felisa Rincon de Gautier Institute for Law and Pub,X519,,,,,,0.0
2173,2013-14,X972,08X537,Bronx Arena High School,X537,,,,,,0.0
2174,2013-14,X972,,1440 STORY AVENUE CONSOLIDATED LOCATION,,1.0,5.0,5.0,1.0,2.0,14.0
2175,2013-14,X973,12X271,East Bronx Academy for the Future,X271,0.0,7.0,7.0,1.0,5.0,20.0
2176,2013-14,X991,79X695,Passages Academy,X695,0.0,0.0,0.0,0.0,0.0,0.0
2177,2014-15,K001,15K001,P.S. 001 The Bergen,K001,0.0,0.0,0.0,0.0,0.0,0.0
2178,2014-15,K002,17K002,Parkside Preparatory Academy,K002,,,,,,0.0
2179,2014-15,K002,17K704,EXPLORE CHARTER SCHOOL(BS),K704,,,,,,0.0
2180,2014-15,K002,75K141,P.S. K141,K141,,,,,,0.0
2181,2014-15,K002,,655 PARKSIDE AVENUE CONSOLIDATED LOCATION,,1.0,2.0,1.0,2.0,1.0,7.0
2182,2014-15,K003,13K003,P.S. 003 The Bedford Village,K003,0.0,1.0,1.0,0.0,1.0,3.0
2183,2014-15,K005,16K005,P.S. 005 Dr. Ronald Mcnair,K005,0.0,1.0,0.0,0.0,1.0,2.0
2184,2014-15,K007,19K007,P.S. 007 Abraham Lincoln,K007,0.0,0.0,0.0,0.0,0.0,0.0
2185,2014-15,K008,13K008,P.S. 008 Robert Fulton,K008,1.0,0.0,1.0,1.0,0.0,3.0
2186,2014-15,K009,13K009,P.S. 009 Teunis G. Bergen,K009,,,,,,0.0
2187,2014-15,K009,13K780,BROOKLYN EAST COLLEGIATE CHARTER SCHOOL(BN),K780,,,,,,0.0
2188,2014-15,K009,,80 UNDERHILL AVENUE CONSOLIDATED LOCATION,,0.0,0.0,0.0,0.0,0.0,0.0
2189,2014-15,K010,15K010,"Magnet School of Math, Science and Design Technolo",K010,1.0,0.0,0.0,1.0,0.0,2.0
2190,2014-15,K011,13K011,P.S. 011 Purvis J. Behan,K011,0.0,1.0,1.0,1.0,0.0,3.0
2191,2014-15,K012,17K012,Dr. Jacqueline Peek-Davis School,K012,,,,,,0.0
2192,2014-15,K012,23K484,Ronald Edmonds Learning Center II,K484,,,,,,0.0
2193,2014-15,K012,,430 HOWARD AVENUE CONSOLIDATED LOCATION,,0.0,4.0,1.0,3.0,1.0,9.0
2194,2014-15,K013,19K013,P.S. 013 Roberto Clemente,K013,,,,,,0.0
2195,2014-15,K013,84K358      ,Achievement First East New York Charter School,K358,,,,,,0.0
2196,2014-15,K013,,557 PENNSYLVANIA AVENUE CONSOLIDATED LOCATION,,0.0,1.0,4.0,0.0,1.0,6.0
2197,2014-15,K014,22K014,J.H.S. 014 Shell Bank,K014,,,,,,0.0
2198,2014-15,K014,22K077,PS 77(BROOKLYN),K077,,,,,,0.0
2199,2014-15,K014,,2424 BATCHELDER STREET CONSOLIDATED LOCATION ,,0.0,2.0,4.0,2.0,0.0,8.0
2200,2014-15,K015,15K015,P.S. 015 Patrick F. Daly,K015,1.0,1.0,0.0,2.0,0.0,4.0
2201,2014-15,K016,14K016,P.S. 016 Leonard Dunkly,K016,,,,,,0.0
2202,2014-15,K016,14K355,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL(BROOKLYN),K355,,,,,,0.0
2203,2014-15,K016,,157 WILSON STREET CONSOLIDATED LOCATION,,0.0,0.0,2.0,0.0,0.0,2.0
2204,2014-15,K017,14K017,P.S. 017 Henry D. Woodworth,K017,,,,,,0.0
2205,2014-15,K096,21K096,I.S. 096 Seth Low,K096,,,,,,0.0
2206,2014-15,K017,14K577,Conselyea Preparatory School,K577,,,,,,0.0
2207,2014-15,K017,,208 NORTH  5 STREET CONSOLIDATED LOCATION,,0.0,0.0,4.0,0.0,0.0,4.0
2208,2014-15,K018,14K018,P.S. 018 Edward Bush,K018,0.0,0.0,1.0,0.0,0.0,1.0
2209,2014-15,K019,14K019,P.S. 019 Roberto Clemente,K019,,,,,,0.0
2210,2014-15,K019,14K414,Brooklyn Arbor Elementary School,K414,,,,,,0.0
2211,2014-15,K019,,325 SOUTH  3 STREET CONSOLIDATED LOCATION,,0.0,0.0,0.0,0.0,0.0,0.0
2212,2014-15,K020,13K020,P.S. 020 Clinton Hill,K020,,,,,,0.0
2213,2014-15,K020,13K492,Academy of Arts and Letters,K492,,,,,,0.0
2214,2014-15,K020,,225 ADELPHI STREET CONSOLIDATED LOCATION,,0.0,2.0,3.0,1.0,1.0,7.0
2215,2014-15,K021,16K021,P.S. 021 Crispus Attucks,K021,1.0,2.0,0.0,2.0,1.0,6.0
2216,2014-15,K022,17K705,Brooklyn Arts and Science Elementary School,K705,,,,,,0.0
2217,2014-15,K022,84K333,Explore Exceed Charter School ,K333,,,,,,0.0
2218,2014-15,K022,,443 ST MARKS AVENUE CONSOLIDATED LOCATION,,0.0,1.0,1.0,1.0,0.0,3.0
2219,2014-15,K023,14K023,P.S. 023 Carter G. Woodson,K023,,,,,,0.0
2220,2014-15,K023,,545 WILLOUGHBY AVENUE CONSOLIDATED LOCATION,,0.0,1.0,1.0,1.0,0.0,3.0
2221,2014-15,K023 ,14K701,Brooklyn Charter School,K701,,,,,,0.0
2222,2014-15,K024,15K024,P.S. 024,K024,0.0,0.0,3.0,0.0,0.0,3.0
2223,2014-15,K025,16K025,P.S. 025 Eubie Blake School,K025,,,,,,0.0
2224,2014-15,K025,16K534,Upper School @ P.S. 25,K534,,,,,,0.0
2225,2014-15,K025,,787 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,0.0,1.0,3.0,0.0,0.0,4.0
2226,2014-15,K026,16K026,P.S. 026 Jesse Owens,K026,,,,,,0.0
2227,2014-15,K026,16K393,Frederick Douglass Academy IV Secondary School,K393,,,,,,0.0
2228,2014-15,K026,16K681,Madiba Prep Middle School,K681,,,,,,0.0
2229,2014-15,K026,,1014 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,1.0,4.0,4.0,2.0,2.0,13.0
2230,2014-15,K027,15K676,Red Hook Neighborhood School,K676,,,,,,0.0
2231,2014-15,K027,84K730      ,Summit Academy Charter School,K730,,,,,,0.0
2232,2014-15,K027,,27 HUNTINGTON STREET CONSOLIDATED LOCATION,,0.0,0.0,0.0,0.0,0.0,0.0
2233,2014-15,K028,16K028,P.S. 028 The Warren Prep Academy,K028,0.0,0.0,0.0,0.0,0.0,0.0
2234,2014-15,K029,15K029,P.S. 029 John M. Harrigan,K029,0.0,0.0,0.0,0.0,0.0,0.0
2235,2014-15,K031,14K031,P.S. 031 Samuel F. Dupont,K031,0.0,0.0,0.0,0.0,0.0,0.0
2236,2014-15,K067,13K067,P.S. 067 Charles A. Dorsey,K067,2.0,0.0,0.0,2.0,0.0,4.0
2237,2014-15,K032,15K032,P.S. 032 Samuel Mills Sprole,K032,,,,,,0.0
2238,2014-15,K032,15K442,M.S. 442 Carroll Gardens School for Innovation,K442,,,,,,0.0
2239,2014-15,K032,,317 HOYT STREET CONSOLIDATED LOCATION,,0.0,4.0,1.0,4.0,0.0,9.0
2240,2014-15,K033,14K322,Foundations Academy,K322,,,,,,0.0
2241,2014-15,K033,14K330,The School for the Urban Environment,K330,,,,,,0.0
